"Benchmark","Mode","Threads","Samples","Score","Score Error (99,9%)","Unit","Param: dataSize","Param: keySize","Param: transformation"
"com.ionutbalosin.jvm.performance.benchmarks.api.crypto.DesEcbCryptoBenchmark.decrypt","avgt",1,15,"0,809924","0,003095","ms/op",16384,168,DESede/ECB/NoPadding
"com.ionutbalosin.jvm.performance.benchmarks.api.crypto.DesEcbCryptoBenchmark.decrypt","avgt",1,15,"0,813592","0,003166","ms/op",16384,168,DESede/ECB/PKCS5Padding
"com.ionutbalosin.jvm.performance.benchmarks.api.crypto.DesEcbCryptoBenchmark.encrypt","avgt",1,15,"0,810929","0,001621","ms/op",16384,168,DESede/ECB/NoPadding
"com.ionutbalosin.jvm.performance.benchmarks.api.crypto.DesEcbCryptoBenchmark.encrypt","avgt",1,15,"0,814983","0,001923","ms/op",16384,168,DESede/ECB/PKCS5Padding
