"Benchmark","Mode","Threads","Samples","Score","Score Error (99,9%)","Unit","Param: dataSize","Param: keySize","Param: transformation"
"com.ionutbalosin.jvm.performance.benchmarks.api.crypto.AesGcmCryptoBenchmark.decrypt","avgt",1,1,"4,995292",NaN,"us/op",16384,128,AES/GCM/NoPadding
"com.ionutbalosin.jvm.performance.benchmarks.api.crypto.AesGcmCryptoBenchmark.decrypt","avgt",1,1,"5,134628",NaN,"us/op",16384,192,AES/GCM/NoPadding
"com.ionutbalosin.jvm.performance.benchmarks.api.crypto.AesGcmCryptoBenchmark.decrypt","avgt",1,1,"5,550899",NaN,"us/op",16384,256,AES/GCM/NoPadding
"com.ionutbalosin.jvm.performance.benchmarks.api.crypto.AesGcmCryptoBenchmark.encrypt","avgt",1,1,"8,843287",NaN,"us/op",16384,128,AES/GCM/NoPadding
"com.ionutbalosin.jvm.performance.benchmarks.api.crypto.AesGcmCryptoBenchmark.encrypt","avgt",1,1,"9,467680",NaN,"us/op",16384,192,AES/GCM/NoPadding
"com.ionutbalosin.jvm.performance.benchmarks.api.crypto.AesGcmCryptoBenchmark.encrypt","avgt",1,1,"9,576163",NaN,"us/op",16384,256,AES/GCM/NoPadding
