"Benchmark","Mode","Threads","Samples","Score","Score Error (99,9%)","Unit","Param: dataSize","Param: keySize","Param: transformation"
"com.ionutbalosin.jvm.performance.benchmarks.api.crypto.DesCbcCryptoBenchmark.decrypt","avgt",1,1,"0,828273",NaN,"ms/op",16384,168,DESede/CBC/NoPadding
"com.ionutbalosin.jvm.performance.benchmarks.api.crypto.DesCbcCryptoBenchmark.decrypt","avgt",1,1,"0,842900",NaN,"ms/op",16384,168,DESede/CBC/PKCS5Padding
"com.ionutbalosin.jvm.performance.benchmarks.api.crypto.DesCbcCryptoBenchmark.encrypt","avgt",1,1,"0,863888",NaN,"ms/op",16384,168,DESede/CBC/NoPadding
"com.ionutbalosin.jvm.performance.benchmarks.api.crypto.DesCbcCryptoBenchmark.encrypt","avgt",1,1,"0,860124",NaN,"ms/op",16384,168,DESede/CBC/PKCS5Padding
