"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: chunkSize","Param: fileSize"
"com.ionutbalosin.jvm.performance.benchmarks.macro.diskio.FileChannelReadBenchmark.read","avgt",1,25,0.604455,0.001323,"us/op",_1_KB,_64_MB
