"Benchmark","Mode","Threads","Samples","Score","Score Error (99,9%)","Unit","Param: dataSize","Param: keySize","Param: transformation"
"com.ionutbalosin.jvm.performance.benchmarks.api.crypto.AesCtrCryptoBenchmark.decrypt","avgt",1,1,"2,413960",NaN,"us/op",16384,128,AES/CTR/NoPadding
"com.ionutbalosin.jvm.performance.benchmarks.api.crypto.AesCtrCryptoBenchmark.decrypt","avgt",1,1,"2,579857",NaN,"us/op",16384,192,AES/CTR/NoPadding
"com.ionutbalosin.jvm.performance.benchmarks.api.crypto.AesCtrCryptoBenchmark.decrypt","avgt",1,1,"2,591058",NaN,"us/op",16384,256,AES/CTR/NoPadding
"com.ionutbalosin.jvm.performance.benchmarks.api.crypto.AesCtrCryptoBenchmark.encrypt","avgt",1,1,"2,430618",NaN,"us/op",16384,128,AES/CTR/NoPadding
"com.ionutbalosin.jvm.performance.benchmarks.api.crypto.AesCtrCryptoBenchmark.encrypt","avgt",1,1,"2,455777",NaN,"us/op",16384,192,AES/CTR/NoPadding
"com.ionutbalosin.jvm.performance.benchmarks.api.crypto.AesCtrCryptoBenchmark.encrypt","avgt",1,1,"2,533201",NaN,"us/op",16384,256,AES/CTR/NoPadding
