"Benchmark","Mode","Threads","Samples","Score","Score.Error..99.9..","Unit","Param..bytesSize","Param..generatorName"
"com.ionutbalosin.jvm.performance.benchmarks.api.random.RandomGeneratorBenchmark.doubles","avgt",1,25,4.027742,0.043722,"ns/op",1024,"L32X64MixRandom"
"com.ionutbalosin.jvm.performance.benchmarks.api.random.RandomGeneratorBenchmark.ints","avgt",1,25,3.884905,0.037572,"ns/op",1024,"L32X64MixRandom"
"com.ionutbalosin.jvm.performance.benchmarks.api.random.RandomGeneratorBenchmark.longs","avgt",1,25,3.959548,0.019446,"ns/op",1024,"L32X64MixRandom"
"com.ionutbalosin.jvm.performance.benchmarks.api.random.RandomGeneratorBenchmark.next_boolean","avgt",1,25,4.303872,0.001498,"ns/op",1024,"L32X64MixRandom"
"com.ionutbalosin.jvm.performance.benchmarks.api.random.RandomGeneratorBenchmark.next_bytes","avgt",1,25,626.994916,0.850669,"ns/op",1024,"L32X64MixRandom"
"com.ionutbalosin.jvm.performance.benchmarks.api.random.RandomGeneratorBenchmark.next_double","avgt",1,25,6.03888,0.028386,"ns/op",1024,"L32X64MixRandom"
"com.ionutbalosin.jvm.performance.benchmarks.api.random.RandomGeneratorBenchmark.next_exponential","avgt",1,25,6.889582,0.12645,"ns/op",1024,"L32X64MixRandom"
"com.ionutbalosin.jvm.performance.benchmarks.api.random.RandomGeneratorBenchmark.next_float","avgt",1,25,4.314148,0.023564,"ns/op",1024,"L32X64MixRandom"
"com.ionutbalosin.jvm.performance.benchmarks.api.random.RandomGeneratorBenchmark.next_gaussian","avgt",1,25,6.830491,0.073158,"ns/op",1024,"L32X64MixRandom"
"com.ionutbalosin.jvm.performance.benchmarks.api.random.RandomGeneratorBenchmark.next_int","avgt",1,25,4.276979,0.001776,"ns/op",1024,"L32X64MixRandom"
"com.ionutbalosin.jvm.performance.benchmarks.api.random.RandomGeneratorBenchmark.next_long","avgt",1,25,6.06413,0.106792,"ns/op",1024,"L32X64MixRandom"
