"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: chunkSize","Param: fileSize"
"com.ionutbalosin.jvm.performance.benchmarks.macro.diskio.MemoryMappedReadBenchmark.read","avgt",1,25,65.801164,0.166053,"ns/op",_1_KB,_64_MB
