"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: chunkSize","Param: fileSize"
"com.ionutbalosin.jvm.performance.benchmarks.macro.diskio.CharArrayReaderBenchmark.read","avgt",1,25,96.863144,0.311585,"ns/op",_1_KB,_64_MB
