"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit"
"com.ionutbalosin.jvm.performance.benchmarks.api.time.ZonedDateTimeBenchmark.compare_to","avgt",1,25,20.761336,0.028346,"ns/op"
"com.ionutbalosin.jvm.performance.benchmarks.api.time.ZonedDateTimeBenchmark.get_nano_of_day","avgt",1,25,2.503072,0.000060,"ns/op"
"com.ionutbalosin.jvm.performance.benchmarks.api.time.ZonedDateTimeBenchmark.is_after","avgt",1,25,20.935404,0.020898,"ns/op"
"com.ionutbalosin.jvm.performance.benchmarks.api.time.ZonedDateTimeBenchmark.is_before","avgt",1,25,20.755429,0.063364,"ns/op"
"com.ionutbalosin.jvm.performance.benchmarks.api.time.ZonedDateTimeBenchmark.is_equal","avgt",1,25,20.845813,0.096205,"ns/op"
"com.ionutbalosin.jvm.performance.benchmarks.api.time.ZonedDateTimeBenchmark.minus_nanos","avgt",1,25,25.957485,0.010301,"ns/op"
"com.ionutbalosin.jvm.performance.benchmarks.api.time.ZonedDateTimeBenchmark.now","avgt",1,25,149.822359,0.408398,"ns/op"
"com.ionutbalosin.jvm.performance.benchmarks.api.time.ZonedDateTimeBenchmark.now_clock","avgt",1,25,101.103800,0.059795,"ns/op"
"com.ionutbalosin.jvm.performance.benchmarks.api.time.ZonedDateTimeBenchmark.now_zone_id","avgt",1,25,108.861375,0.261541,"ns/op"
"com.ionutbalosin.jvm.performance.benchmarks.api.time.ZonedDateTimeBenchmark.now_zone_offset","avgt",1,25,101.106178,0.081952,"ns/op"
"com.ionutbalosin.jvm.performance.benchmarks.api.time.ZonedDateTimeBenchmark.of","avgt",1,25,18.493671,0.013538,"ns/op"
"com.ionutbalosin.jvm.performance.benchmarks.api.time.ZonedDateTimeBenchmark.of_instant","avgt",1,25,38.999935,0.033300,"ns/op"
"com.ionutbalosin.jvm.performance.benchmarks.api.time.ZonedDateTimeBenchmark.of_instant_local_datetime","avgt",1,25,20.336459,0.017114,"ns/op"
"com.ionutbalosin.jvm.performance.benchmarks.api.time.ZonedDateTimeBenchmark.of_local","avgt",1,25,20.488872,0.013131,"ns/op"
"com.ionutbalosin.jvm.performance.benchmarks.api.time.ZonedDateTimeBenchmark.of_local_date_time","avgt",1,25,20.360705,1.221603,"ns/op"
"com.ionutbalosin.jvm.performance.benchmarks.api.time.ZonedDateTimeBenchmark.of_local_datetime","avgt",1,25,18.976785,0.619575,"ns/op"
"com.ionutbalosin.jvm.performance.benchmarks.api.time.ZonedDateTimeBenchmark.of_strict","avgt",1,25,20.241263,0.022205,"ns/op"
"com.ionutbalosin.jvm.performance.benchmarks.api.time.ZonedDateTimeBenchmark.parse","avgt",1,25,2596.889082,9.582228,"ns/op"
"com.ionutbalosin.jvm.performance.benchmarks.api.time.ZonedDateTimeBenchmark.plus_nanos","avgt",1,25,27.107523,0.065732,"ns/op"
"com.ionutbalosin.jvm.performance.benchmarks.api.time.ZonedDateTimeBenchmark.to_epoch_second","avgt",1,25,11.541390,0.028173,"ns/op"
"com.ionutbalosin.jvm.performance.benchmarks.api.time.ZonedDateTimeBenchmark.to_instant","avgt",1,25,18.881395,0.003246,"ns/op"
"com.ionutbalosin.jvm.performance.benchmarks.api.time.ZonedDateTimeBenchmark.to_local_date","avgt",1,25,1.164385,0.005856,"ns/op"
"com.ionutbalosin.jvm.performance.benchmarks.api.time.ZonedDateTimeBenchmark.to_local_datetime","avgt",1,25,0.964513,0.000009,"ns/op"
"com.ionutbalosin.jvm.performance.benchmarks.api.time.ZonedDateTimeBenchmark.to_local_time","avgt",1,25,1.193316,0.051079,"ns/op"
"com.ionutbalosin.jvm.performance.benchmarks.api.time.ZonedDateTimeBenchmark.to_offset_datetime","avgt",1,25,4.757081,0.002620,"ns/op"
"com.ionutbalosin.jvm.performance.benchmarks.api.time.ZonedDateTimeBenchmark.to_string","avgt",1,25,436.697587,1.553132,"ns/op"
"com.ionutbalosin.jvm.performance.benchmarks.api.time.ZonedDateTimeBenchmark.truncated_to_nanos","avgt",1,25,4.421107,0.004985,"ns/op"
"com.ionutbalosin.jvm.performance.benchmarks.api.time.ZonedDateTimeBenchmark.with","avgt",1,25,24.025324,0.121311,"ns/op"
