"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: n"
"com.ionutbalosin.jvm.performance.benchmarks.macro.prime.PrimesBenchmark.eratosthenes_sieve","avgt",1,25,35.433544,0.226328,"ms/op",8388608
"com.ionutbalosin.jvm.performance.benchmarks.macro.prime.PrimesBenchmark.miller_rabin","avgt",1,25,5296.921125,21.613681,"ms/op",8388608
"com.ionutbalosin.jvm.performance.benchmarks.macro.prime.PrimesBenchmark.trial_division","avgt",1,25,7968.462549,434.340936,"ms/op",8388608
