"Benchmark","Mode","Threads","Samples","Score","Score Error (99,9%)","Unit","Param: size"
"com.ionutbalosin.jvm.performance.benchmarks.compiler.VectorizationPatternsSingleIntArrayBenchmark.add_array_elements_by_const","avgt",1,25,"59,771467","0,393363","us/op",262144
"com.ionutbalosin.jvm.performance.benchmarks.compiler.VectorizationPatternsSingleIntArrayBenchmark.all_true_array_elements","avgt",1,25,"95,827302","0,074432","us/op",262144
"com.ionutbalosin.jvm.performance.benchmarks.compiler.VectorizationPatternsSingleIntArrayBenchmark.and_array_elements_by_const","avgt",1,25,"63,102379","0,208973","us/op",262144
"com.ionutbalosin.jvm.performance.benchmarks.compiler.VectorizationPatternsSingleIntArrayBenchmark.any_true_array_element","avgt",1,25,"95,059564","0,066687","us/op",262144
"com.ionutbalosin.jvm.performance.benchmarks.compiler.VectorizationPatternsSingleIntArrayBenchmark.ashl_array_elements_by_const","avgt",1,25,"59,821020","0,019479","us/op",262144
"com.ionutbalosin.jvm.performance.benchmarks.compiler.VectorizationPatternsSingleIntArrayBenchmark.inc_array_elements_backward_iterator","avgt",1,25,"59,462771","0,189947","us/op",262144
"com.ionutbalosin.jvm.performance.benchmarks.compiler.VectorizationPatternsSingleIntArrayBenchmark.lshr_array_elements_by_const","avgt",1,25,"59,546317","0,455688","us/op",262144
"com.ionutbalosin.jvm.performance.benchmarks.compiler.VectorizationPatternsSingleIntArrayBenchmark.mod_array_elements_by_const","avgt",1,25,"164,479475","0,672495","us/op",262144
"com.ionutbalosin.jvm.performance.benchmarks.compiler.VectorizationPatternsSingleIntArrayBenchmark.mul_array_elements_by_const","avgt",1,25,"72,799466","0,115265","us/op",262144
"com.ionutbalosin.jvm.performance.benchmarks.compiler.VectorizationPatternsSingleIntArrayBenchmark.or_array_elements_by_const","avgt",1,25,"62,969869","0,019237","us/op",262144
"com.ionutbalosin.jvm.performance.benchmarks.compiler.VectorizationPatternsSingleIntArrayBenchmark.store_induction_variable_to_array_elements","avgt",1,25,"50,444513","0,006698","us/op",262144
"com.ionutbalosin.jvm.performance.benchmarks.compiler.VectorizationPatternsSingleIntArrayBenchmark.sub_array_elements_by_const","avgt",1,25,"59,296164","0,020428","us/op",262144
"com.ionutbalosin.jvm.performance.benchmarks.compiler.VectorizationPatternsSingleIntArrayBenchmark.sum_array_elements","avgt",1,25,"94,514723","0,013677","us/op",262144
"com.ionutbalosin.jvm.performance.benchmarks.compiler.VectorizationPatternsSingleIntArrayBenchmark.sum_array_elements_by_const","avgt",1,25,"99,393848","0,021734","us/op",262144
"com.ionutbalosin.jvm.performance.benchmarks.compiler.VectorizationPatternsSingleIntArrayBenchmark.sum_array_elements_by_shifting_and_masking","avgt",1,25,"105,498930","0,649718","us/op",262144
"com.ionutbalosin.jvm.performance.benchmarks.compiler.VectorizationPatternsSingleIntArrayBenchmark.sum_array_elements_long_stride","avgt",1,25,"175,460872","0,085722","us/op",262144
"com.ionutbalosin.jvm.performance.benchmarks.compiler.VectorizationPatternsSingleIntArrayBenchmark.sum_array_elements_matching_a_predicate","avgt",1,25,"163,307484","0,377436","us/op",262144
"com.ionutbalosin.jvm.performance.benchmarks.compiler.VectorizationPatternsSingleIntArrayBenchmark.sum_array_elements_stride_2","avgt",1,25,"47,515643","0,013262","us/op",262144
"com.ionutbalosin.jvm.performance.benchmarks.compiler.VectorizationPatternsSingleIntArrayBenchmark.sum_array_elements_stride_x2","avgt",1,25,"0,008941","0,000226","us/op",262144
"com.ionutbalosin.jvm.performance.benchmarks.compiler.VectorizationPatternsSingleIntArrayBenchmark.sum_even_array_elements","avgt",1,25,"894,548207","4,469845","us/op",262144
"com.ionutbalosin.jvm.performance.benchmarks.compiler.VectorizationPatternsSingleIntArrayBenchmark.xor_array_elements_by_const","avgt",1,25,"62,695119","0,462559","us/op",262144
