"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: chunkSize","Param: fileSize","Param: readerType"
"com.ionutbalosin.jvm.performance.benchmarks.api.diskio.ReaderBenchmark.read","avgt",1,25,2.207962,0.027866,"us/op",_1_KB,_64_MB,FILE_READER
"com.ionutbalosin.jvm.performance.benchmarks.api.diskio.ReaderBenchmark.read","avgt",1,25,2.239912,0.030303,"us/op",_1_KB,_64_MB,INPUT_STREAM_READER
"com.ionutbalosin.jvm.performance.benchmarks.api.diskio.ReaderBenchmark.read","avgt",1,25,2.311916,0.081823,"us/op",_1_KB,_64_MB,BUFFERED_READER
"com.ionutbalosin.jvm.performance.benchmarks.api.diskio.ReaderBenchmark.read","avgt",1,25,2.791347,0.056141,"us/op",_1_KB,_64_MB,LINE_NUMBER_READER
