"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: chunkSize","Param: fileSize"
"com.ionutbalosin.jvm.performance.benchmarks.api.diskio.MemoryMappedReadBenchmark.read","avgt",1,25,151.266565,7.560200,"ns/op",_1_KB,_64_MB
