"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: chunkSize","Param: fileSize"
"com.ionutbalosin.jvm.performance.benchmarks.api.diskio.FileChannelWriteBenchmark.write","avgt",1,25,5.067221,0.013796,"us/op",_1_KB,_64_MB
