"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: chunkSize","Param: fileSize"
"com.ionutbalosin.jvm.performance.benchmarks.api.diskio.MemoryMappedWriteBenchmark.write","avgt",1,25,66.185356,1.432836,"ns/op",_1_KB,_64_MB
