"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: chunkSize","Param: fileSize"
"com.ionutbalosin.jvm.performance.benchmarks.macro.diskio.ByteArrayInputStreamBenchmark.read","avgt",1,25,151.363329,0.956213,"ns/op",_1_KB,_64_MB
