"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: chunkSize"
"com.ionutbalosin.jvm.performance.benchmarks.macro.diskio.PipedInputStreamBenchmark.read","avgt",1,25,10.969412,0.073958,"us/op",_1_KB
