"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: chunkSize","Param: fileSize"
"com.ionutbalosin.jvm.performance.benchmarks.macro.diskio.FileInputStreamBenchmark.read","avgt",1,25,1.661585,0.005447,"us/op",_1_KB,_64_MB
