"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit"
"com.ionutbalosin.jvm.performance.benchmarks.micro.compiler.FalseSharingBenchmark.array_pad","avgt",2,25,1.539273,0.003229,"ns/op"
"com.ionutbalosin.jvm.performance.benchmarks.micro.compiler.FalseSharingBenchmark.array_pad:reader","avgt",2,25,1.157422,0.000094,"ns/op"
"com.ionutbalosin.jvm.performance.benchmarks.micro.compiler.FalseSharingBenchmark.array_pad:writer","avgt",2,25,1.921124,0.006455,"ns/op"
"com.ionutbalosin.jvm.performance.benchmarks.micro.compiler.FalseSharingBenchmark.baseline","avgt",2,25,3.656748,0.539084,"ns/op"
"com.ionutbalosin.jvm.performance.benchmarks.micro.compiler.FalseSharingBenchmark.baseline:reader","avgt",2,25,5.254889,1.073032,"ns/op"
"com.ionutbalosin.jvm.performance.benchmarks.micro.compiler.FalseSharingBenchmark.baseline:writer","avgt",2,25,2.058607,0.026958,"ns/op"
"com.ionutbalosin.jvm.performance.benchmarks.micro.compiler.FalseSharingBenchmark.contended","avgt",2,25,1.359360,0.003701,"ns/op"
"com.ionutbalosin.jvm.performance.benchmarks.micro.compiler.FalseSharingBenchmark.contended:reader","avgt",2,25,0.771627,0.000025,"ns/op"
"com.ionutbalosin.jvm.performance.benchmarks.micro.compiler.FalseSharingBenchmark.contended:writer","avgt",2,25,1.947094,0.007408,"ns/op"
"com.ionutbalosin.jvm.performance.benchmarks.micro.compiler.FalseSharingBenchmark.manual_pad","avgt",2,25,1.348977,0.008302,"ns/op"
"com.ionutbalosin.jvm.performance.benchmarks.micro.compiler.FalseSharingBenchmark.manual_pad:reader","avgt",2,25,0.771634,0.000023,"ns/op"
"com.ionutbalosin.jvm.performance.benchmarks.micro.compiler.FalseSharingBenchmark.manual_pad:writer","avgt",2,25,1.926320,0.016592,"ns/op"
