"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit"
"com.ionutbalosin.jvm.performance.benchmarks.compiler.VarArgsBenchmark.explicit_10_params","avgt",1,25,13.059308,0.043993,"ns/op"
"com.ionutbalosin.jvm.performance.benchmarks.compiler.VarArgsBenchmark.explicit_2_params","avgt",1,25,11.204293,0.019111,"ns/op"
"com.ionutbalosin.jvm.performance.benchmarks.compiler.VarArgsBenchmark.explicit_6_params","avgt",1,25,11.583475,0.009416,"ns/op"
"com.ionutbalosin.jvm.performance.benchmarks.compiler.VarArgsBenchmark.no_inline_explicit_10_params","avgt",1,25,18.326908,0.097997,"ns/op"
"com.ionutbalosin.jvm.performance.benchmarks.compiler.VarArgsBenchmark.no_inline_explicit_2_params","avgt",1,25,15.831134,0.012888,"ns/op"
"com.ionutbalosin.jvm.performance.benchmarks.compiler.VarArgsBenchmark.no_inline_explicit_6_params","avgt",1,25,16.761175,0.093582,"ns/op"
"com.ionutbalosin.jvm.performance.benchmarks.compiler.VarArgsBenchmark.no_inline_var_args_10_params","avgt",1,25,26.829912,0.086723,"ns/op"
"com.ionutbalosin.jvm.performance.benchmarks.compiler.VarArgsBenchmark.no_inline_var_args_2_params","avgt",1,25,20.960007,0.012661,"ns/op"
"com.ionutbalosin.jvm.performance.benchmarks.compiler.VarArgsBenchmark.no_inline_var_args_6_params","avgt",1,25,24.134576,0.062228,"ns/op"
"com.ionutbalosin.jvm.performance.benchmarks.compiler.VarArgsBenchmark.var_args_10_params","avgt",1,25,16.900045,0.091989,"ns/op"
"com.ionutbalosin.jvm.performance.benchmarks.compiler.VarArgsBenchmark.var_args_2_params","avgt",1,25,13.961899,0.112609,"ns/op"
"com.ionutbalosin.jvm.performance.benchmarks.compiler.VarArgsBenchmark.var_args_6_params","avgt",1,25,14.981214,0.132256,"ns/op"
