"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: size"
"com.ionutbalosin.jvm.performance.benchmarks.micro.compiler.DeadLocalAllocationStoreBenchmark.array_baseline","avgt",1,25,7.424960,0.012869,"ns/op",64
"com.ionutbalosin.jvm.performance.benchmarks.micro.compiler.DeadLocalAllocationStoreBenchmark.array_baseline:·gc.alloc.rate","avgt",1,25,10275.108586,17.800700,"MB/sec",64
"com.ionutbalosin.jvm.performance.benchmarks.micro.compiler.DeadLocalAllocationStoreBenchmark.array_baseline:·gc.alloc.rate.norm","avgt",1,25,80.000000,0.000000,"B/op",64
"com.ionutbalosin.jvm.performance.benchmarks.micro.compiler.DeadLocalAllocationStoreBenchmark.array_baseline:·gc.count","avgt",1,25,1047.000000,NaN,"counts",64
"com.ionutbalosin.jvm.performance.benchmarks.micro.compiler.DeadLocalAllocationStoreBenchmark.array_baseline:·gc.time","avgt",1,25,1520.000000,NaN,"ms",64
"com.ionutbalosin.jvm.performance.benchmarks.micro.compiler.DeadLocalAllocationStoreBenchmark.array_dse","avgt",1,25,7.677928,0.010615,"ns/op",64
"com.ionutbalosin.jvm.performance.benchmarks.micro.compiler.DeadLocalAllocationStoreBenchmark.array_dse:·gc.alloc.rate","avgt",1,25,9936.546937,13.751392,"MB/sec",64
"com.ionutbalosin.jvm.performance.benchmarks.micro.compiler.DeadLocalAllocationStoreBenchmark.array_dse:·gc.alloc.rate.norm","avgt",1,25,80.000000,0.000000,"B/op",64
"com.ionutbalosin.jvm.performance.benchmarks.micro.compiler.DeadLocalAllocationStoreBenchmark.array_dse:·gc.count","avgt",1,25,1011.000000,NaN,"counts",64
"com.ionutbalosin.jvm.performance.benchmarks.micro.compiler.DeadLocalAllocationStoreBenchmark.array_dse:·gc.time","avgt",1,25,1478.000000,NaN,"ms",64
"com.ionutbalosin.jvm.performance.benchmarks.micro.compiler.DeadLocalAllocationStoreBenchmark.array_dse_inter_procedural","avgt",1,25,24.542496,0.267117,"ns/op",64
"com.ionutbalosin.jvm.performance.benchmarks.micro.compiler.DeadLocalAllocationStoreBenchmark.array_dse_inter_procedural:·gc.alloc.rate","avgt",1,25,3109.204949,34.566023,"MB/sec",64
"com.ionutbalosin.jvm.performance.benchmarks.micro.compiler.DeadLocalAllocationStoreBenchmark.array_dse_inter_procedural:·gc.alloc.rate.norm","avgt",1,25,80.000001,0.000000,"B/op",64
"com.ionutbalosin.jvm.performance.benchmarks.micro.compiler.DeadLocalAllocationStoreBenchmark.array_dse_inter_procedural:·gc.count","avgt",1,25,317.000000,NaN,"counts",64
"com.ionutbalosin.jvm.performance.benchmarks.micro.compiler.DeadLocalAllocationStoreBenchmark.array_dse_inter_procedural:·gc.time","avgt",1,25,448.000000,NaN,"ms",64
"com.ionutbalosin.jvm.performance.benchmarks.micro.compiler.DeadLocalAllocationStoreBenchmark.obj_alloc_baseline","avgt",1,25,2.769743,0.001376,"ns/op",64
"com.ionutbalosin.jvm.performance.benchmarks.micro.compiler.DeadLocalAllocationStoreBenchmark.obj_alloc_baseline:·gc.alloc.rate","avgt",1,25,5508.956930,2.736898,"MB/sec",64
"com.ionutbalosin.jvm.performance.benchmarks.micro.compiler.DeadLocalAllocationStoreBenchmark.obj_alloc_baseline:·gc.alloc.rate.norm","avgt",1,25,16.000000,0.000000,"B/op",64
"com.ionutbalosin.jvm.performance.benchmarks.micro.compiler.DeadLocalAllocationStoreBenchmark.obj_alloc_baseline:·gc.count","avgt",1,25,563.000000,NaN,"counts",64
"com.ionutbalosin.jvm.performance.benchmarks.micro.compiler.DeadLocalAllocationStoreBenchmark.obj_alloc_baseline:·gc.time","avgt",1,25,799.000000,NaN,"ms",64
"com.ionutbalosin.jvm.performance.benchmarks.micro.compiler.DeadLocalAllocationStoreBenchmark.obj_dse","avgt",1,25,2.768220,0.001201,"ns/op",64
"com.ionutbalosin.jvm.performance.benchmarks.micro.compiler.DeadLocalAllocationStoreBenchmark.obj_dse:·gc.alloc.rate","avgt",1,25,5511.981871,2.394317,"MB/sec",64
"com.ionutbalosin.jvm.performance.benchmarks.micro.compiler.DeadLocalAllocationStoreBenchmark.obj_dse:·gc.alloc.rate.norm","avgt",1,25,16.000000,0.000000,"B/op",64
"com.ionutbalosin.jvm.performance.benchmarks.micro.compiler.DeadLocalAllocationStoreBenchmark.obj_dse:·gc.count","avgt",1,25,564.000000,NaN,"counts",64
"com.ionutbalosin.jvm.performance.benchmarks.micro.compiler.DeadLocalAllocationStoreBenchmark.obj_dse:·gc.time","avgt",1,25,797.000000,NaN,"ms",64
"com.ionutbalosin.jvm.performance.benchmarks.micro.compiler.DeadLocalAllocationStoreBenchmark.obj_dse_inter_procedural","avgt",1,25,74.282039,1.421681,"ns/op",64
"com.ionutbalosin.jvm.performance.benchmarks.micro.compiler.DeadLocalAllocationStoreBenchmark.obj_dse_inter_procedural:·gc.alloc.rate","avgt",1,25,205.538107,3.870044,"MB/sec",64
"com.ionutbalosin.jvm.performance.benchmarks.micro.compiler.DeadLocalAllocationStoreBenchmark.obj_dse_inter_procedural:·gc.alloc.rate.norm","avgt",1,25,16.000003,0.000000,"B/op",64
"com.ionutbalosin.jvm.performance.benchmarks.micro.compiler.DeadLocalAllocationStoreBenchmark.obj_dse_inter_procedural:·gc.count","avgt",1,25,20.000000,NaN,"counts",64
"com.ionutbalosin.jvm.performance.benchmarks.micro.compiler.DeadLocalAllocationStoreBenchmark.obj_dse_inter_procedural:·gc.time","avgt",1,25,48.000000,NaN,"ms",64
"com.ionutbalosin.jvm.performance.benchmarks.micro.compiler.DeadLocalAllocationStoreBenchmark.wrapper_obj_baseline","avgt",1,25,27.834517,0.031937,"ns/op",64
"com.ionutbalosin.jvm.performance.benchmarks.micro.compiler.DeadLocalAllocationStoreBenchmark.wrapper_obj_baseline:·gc.alloc.rate","avgt",1,25,6030.011076,6.916249,"MB/sec",64
