"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit"
"com.ionutbalosin.jvm.performance.benchmarks.api.time.ClockBenchmark.fixed","avgt",1,25,2.910385,0.037024,"ns/op"
"com.ionutbalosin.jvm.performance.benchmarks.api.time.ClockBenchmark.instant","avgt",1,25,31.921649,0.295677,"ns/op"
"com.ionutbalosin.jvm.performance.benchmarks.api.time.ClockBenchmark.millis","avgt",1,25,19.756986,0.001053,"ns/op"
"com.ionutbalosin.jvm.performance.benchmarks.api.time.ClockBenchmark.offset","avgt",1,25,6.199269,0.050550,"ns/op"
"com.ionutbalosin.jvm.performance.benchmarks.api.time.ClockBenchmark.system","avgt",1,25,0.455860,0.000021,"ns/op"
"com.ionutbalosin.jvm.performance.benchmarks.api.time.ClockBenchmark.system_default_zone","avgt",1,25,9.122355,0.074320,"ns/op"
"com.ionutbalosin.jvm.performance.benchmarks.api.time.ClockBenchmark.system_utc","avgt",1,25,0.455857,0.000015,"ns/op"
"com.ionutbalosin.jvm.performance.benchmarks.api.time.ClockBenchmark.tick","avgt",1,25,3.072184,0.017525,"ns/op"
"com.ionutbalosin.jvm.performance.benchmarks.api.time.ClockBenchmark.tick_millis","avgt",1,25,5.674488,0.048446,"ns/op"
"com.ionutbalosin.jvm.performance.benchmarks.api.time.ClockBenchmark.tick_minutes","avgt",1,25,5.606557,0.034863,"ns/op"
"com.ionutbalosin.jvm.performance.benchmarks.api.time.ClockBenchmark.tick_seconds","avgt",1,25,5.708929,0.047345,"ns/op"
