"Benchmark","Mode","Threads","Samples","Score","Score.Error..99.9..","Unit","Param..n"
"com.ionutbalosin.jvm.performance.benchmarks.miscellaneous.fibonacci.FibonacciBenchmark.binet_formula","avgt",1,25,46492.275081,382.53506,"us/op",500
"com.ionutbalosin.jvm.performance.benchmarks.miscellaneous.fibonacci.FibonacciBenchmark.dynamic","avgt",1,25,9.965194,0.076578,"us/op",500
"com.ionutbalosin.jvm.performance.benchmarks.miscellaneous.fibonacci.FibonacciBenchmark.functional","avgt",1,25,11.871967,0.081367,"us/op",500
"com.ionutbalosin.jvm.performance.benchmarks.miscellaneous.fibonacci.FibonacciBenchmark.iterative","avgt",1,25,8.996785,0.082901,"us/op",500
"com.ionutbalosin.jvm.performance.benchmarks.miscellaneous.fibonacci.FibonacciBenchmark.recursive","avgt",1,25,10.833019,0.084938,"us/op",500
