"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: chunkSize","Param: fileSize"
"com.ionutbalosin.jvm.performance.benchmarks.api.diskio.ByteArrayOutputStreamBenchmark.write","avgt",1,25,78.092444,0.612003,"ns/op",_1_KB,_64_MB
