"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit"
"com.ionutbalosin.jvm.performance.benchmarks.compiler.BranchlessBitwiseBenchmark.a_less_than_zero_return_b_else_a","avgt",1,25,2.178382,0.000853,"ns/op"
"com.ionutbalosin.jvm.performance.benchmarks.compiler.BranchlessBitwiseBenchmark.a_less_than_zero_return_b_else_a_baseline","avgt",1,25,2.236447,0.019615,"ns/op"
"com.ionutbalosin.jvm.performance.benchmarks.compiler.BranchlessBitwiseBenchmark.x_equals_y_return_a_else_b","avgt",1,25,2.569805,0.000108,"ns/op"
"com.ionutbalosin.jvm.performance.benchmarks.compiler.BranchlessBitwiseBenchmark.x_equals_y_return_a_else_b_baseline","avgt",1,25,2.206939,0.000089,"ns/op"
