"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: comparisonType","Param: length"
"com.ionutbalosin.jvm.performance.benchmarks.api.string.StringCompareLexBenchmark.compare_to","avgt",1,25,29.352061,0.005280,"ns/op",LATIN1_TO_LATIN1,1024
"com.ionutbalosin.jvm.performance.benchmarks.api.string.StringCompareLexBenchmark.compare_to","avgt",1,25,26.770418,0.018944,"ns/op",LATIN1_TO_UTF16,1024
"com.ionutbalosin.jvm.performance.benchmarks.api.string.StringCompareLexBenchmark.compare_to","avgt",1,25,50.858751,0.002752,"ns/op",UTF16_TO_UTF16,1024
"com.ionutbalosin.jvm.performance.benchmarks.api.string.StringCompareLexBenchmark.compare_to","avgt",1,25,50.859193,0.002773,"ns/op",UTF16_TO_LATIN1,1024
"com.ionutbalosin.jvm.performance.benchmarks.api.string.StringCompareLexBenchmark.compare_to_ignore_case","avgt",1,25,2168.103401,58.346322,"ns/op",LATIN1_TO_LATIN1,1024
"com.ionutbalosin.jvm.performance.benchmarks.api.string.StringCompareLexBenchmark.compare_to_ignore_case","avgt",1,25,2079.765695,22.458533,"ns/op",LATIN1_TO_UTF16,1024
"com.ionutbalosin.jvm.performance.benchmarks.api.string.StringCompareLexBenchmark.compare_to_ignore_case","avgt",1,25,2113.314458,9.628373,"ns/op",UTF16_TO_UTF16,1024
"com.ionutbalosin.jvm.performance.benchmarks.api.string.StringCompareLexBenchmark.compare_to_ignore_case","avgt",1,25,2123.367414,0.664723,"ns/op",UTF16_TO_LATIN1,1024
