"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: chunkSize"
"com.ionutbalosin.jvm.performance.benchmarks.api.diskio.PipedReaderBenchmark.read","avgt",1,25,13.548641,0.215921,"us/op",_1_KB
