"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit"
"com.ionutbalosin.jvm.performance.benchmarks.micro.compiler.JustInTimeConstantsBenchmark.final_property","avgt",1,25,0.456039,0.002691,"ns/op"
"com.ionutbalosin.jvm.performance.benchmarks.micro.compiler.JustInTimeConstantsBenchmark.property","avgt",1,25,0.457877,0.003814,"ns/op"
"com.ionutbalosin.jvm.performance.benchmarks.micro.compiler.JustInTimeConstantsBenchmark.static_final_property","avgt",1,25,0.350763,0.001978,"ns/op"
"com.ionutbalosin.jvm.performance.benchmarks.micro.compiler.JustInTimeConstantsBenchmark.static_property","avgt",1,25,0.460957,0.004047,"ns/op"
