"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: size"
"com.ionutbalosin.jvm.performance.benchmarks.micro.compiler.VectorizationPatternsMultipleIntArraysBenchmark.add_2_arrays","avgt",1,25,37.990217,0.555497,"us/op",262144
"com.ionutbalosin.jvm.performance.benchmarks.micro.compiler.VectorizationPatternsMultipleIntArraysBenchmark.add_2_arrays_inc_index_access","avgt",1,25,96.243757,0.693483,"us/op",262144
"com.ionutbalosin.jvm.performance.benchmarks.micro.compiler.VectorizationPatternsMultipleIntArraysBenchmark.add_2_arrays_modulo_index_access","avgt",1,25,232.929263,0.093996,"us/op",262144
"com.ionutbalosin.jvm.performance.benchmarks.micro.compiler.VectorizationPatternsMultipleIntArraysBenchmark.and_2_arrays","avgt",1,25,38.526953,0.741398,"us/op",262144
"com.ionutbalosin.jvm.performance.benchmarks.micro.compiler.VectorizationPatternsMultipleIntArraysBenchmark.ashl_array_elements_by_const","avgt",1,25,25.736951,0.277695,"us/op",262144
"com.ionutbalosin.jvm.performance.benchmarks.micro.compiler.VectorizationPatternsMultipleIntArraysBenchmark.ashr_array_elements_by_const","avgt",1,25,25.835911,0.319319,"us/op",262144
"com.ionutbalosin.jvm.performance.benchmarks.micro.compiler.VectorizationPatternsMultipleIntArraysBenchmark.eq_2_arrays","avgt",1,25,123.560382,0.046690,"us/op",262144
"com.ionutbalosin.jvm.performance.benchmarks.micro.compiler.VectorizationPatternsMultipleIntArraysBenchmark.ge_2_arrays","avgt",1,25,127.962848,0.250372,"us/op",262144
"com.ionutbalosin.jvm.performance.benchmarks.micro.compiler.VectorizationPatternsMultipleIntArraysBenchmark.gt_2_arrays","avgt",1,25,127.876718,0.177474,"us/op",262144
"com.ionutbalosin.jvm.performance.benchmarks.micro.compiler.VectorizationPatternsMultipleIntArraysBenchmark.if_with_masking_conditional_flow","avgt",1,25,98.363172,0.412842,"us/op",262144
"com.ionutbalosin.jvm.performance.benchmarks.micro.compiler.VectorizationPatternsMultipleIntArraysBenchmark.le_2_arrays","avgt",1,25,127.825946,0.116093,"us/op",262144
"com.ionutbalosin.jvm.performance.benchmarks.micro.compiler.VectorizationPatternsMultipleIntArraysBenchmark.lshr_array_elements_by_const","avgt",1,25,25.789482,0.278474,"us/op",262144
"com.ionutbalosin.jvm.performance.benchmarks.micro.compiler.VectorizationPatternsMultipleIntArraysBenchmark.lt_2_arrays","avgt",1,25,127.824015,0.112483,"us/op",262144
"com.ionutbalosin.jvm.performance.benchmarks.micro.compiler.VectorizationPatternsMultipleIntArraysBenchmark.max_2_arrays","avgt",1,25,112.965409,0.824295,"us/op",262144
"com.ionutbalosin.jvm.performance.benchmarks.micro.compiler.VectorizationPatternsMultipleIntArraysBenchmark.min_2_arrays","avgt",1,25,104.256418,0.738632,"us/op",262144
"com.ionutbalosin.jvm.performance.benchmarks.micro.compiler.VectorizationPatternsMultipleIntArraysBenchmark.mod_2_arrays","avgt",1,25,463.428438,0.140095,"us/op",262144
"com.ionutbalosin.jvm.performance.benchmarks.micro.compiler.VectorizationPatternsMultipleIntArraysBenchmark.mul_2_arrays","avgt",1,25,37.313794,0.307028,"us/op",262144
"com.ionutbalosin.jvm.performance.benchmarks.micro.compiler.VectorizationPatternsMultipleIntArraysBenchmark.mul_2_arrays_backward_iterator","avgt",1,25,37.390228,0.618383,"us/op",262144
"com.ionutbalosin.jvm.performance.benchmarks.micro.compiler.VectorizationPatternsMultipleIntArraysBenchmark.mul_2_arrays_long_stride","avgt",1,25,434.462693,0.523690,"us/op",262144
"com.ionutbalosin.jvm.performance.benchmarks.micro.compiler.VectorizationPatternsMultipleIntArraysBenchmark.mul_2_arrays_of_mixed_types","avgt",1,25,102.183209,0.689380,"us/op",262144
"com.ionutbalosin.jvm.performance.benchmarks.micro.compiler.VectorizationPatternsMultipleIntArraysBenchmark.mul_2_arrays_stride_2","avgt",1,25,55.936682,0.157327,"us/op",262144
"com.ionutbalosin.jvm.performance.benchmarks.micro.compiler.VectorizationPatternsMultipleIntArraysBenchmark.mul_2_arrays_stride_x2","avgt",1,25,0.100133,0.001154,"us/op",262144
"com.ionutbalosin.jvm.performance.benchmarks.micro.compiler.VectorizationPatternsMultipleIntArraysBenchmark.mul_2_arrays_unknown_trip_count","avgt",1,25,37.971024,0.494798,"us/op",262144
"com.ionutbalosin.jvm.performance.benchmarks.micro.compiler.VectorizationPatternsMultipleIntArraysBenchmark.ne_2_arrays","avgt",1,25,133.662854,1.167035,"us/op",262144
"com.ionutbalosin.jvm.performance.benchmarks.micro.compiler.VectorizationPatternsMultipleIntArraysBenchmark.non_zero_array_elements","avgt",1,25,68.714087,0.676802,"us/op",262144
"com.ionutbalosin.jvm.performance.benchmarks.micro.compiler.VectorizationPatternsMultipleIntArraysBenchmark.or_2_arrays","avgt",1,25,38.005120,0.440982,"us/op",262144
"com.ionutbalosin.jvm.performance.benchmarks.micro.compiler.VectorizationPatternsMultipleIntArraysBenchmark.sub_2_arrays","avgt",1,25,38.082829,0.697138,"us/op",262144
"com.ionutbalosin.jvm.performance.benchmarks.micro.compiler.VectorizationPatternsMultipleIntArraysBenchmark.sum_2_arrays_mul_pairs","avgt",1,25,69.966538,0.331205,"us/op",262144
"com.ionutbalosin.jvm.performance.benchmarks.micro.compiler.VectorizationPatternsMultipleIntArraysBenchmark.xor_2_arrays","avgt",1,25,37.857038,0.612436,"us/op",262144
