"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit"
"com.ionutbalosin.jvm.performance.benchmarks.macro.uuid.UUIDBenchmark.from_bytes","avgt",1,25,140.084078,0.452130,"ns/op"
"com.ionutbalosin.jvm.performance.benchmarks.macro.uuid.UUIDBenchmark.from_string","avgt",1,25,18.208662,0.032738,"ns/op"
"com.ionutbalosin.jvm.performance.benchmarks.macro.uuid.UUIDBenchmark.to_string","avgt",1,25,59.601822,3.426163,"ns/op"
