"Benchmark","Mode","Threads","Samples","Score","Score Error (99,9%)","Unit","Param: size"
"com.ionutbalosin.jvm.performance.benchmarks.compiler.LoopFissionBenchmark.initial_loop","avgt",1,15,"289,746457","23,381806","us/op",262144
"com.ionutbalosin.jvm.performance.benchmarks.compiler.LoopFissionBenchmark.manual_loop_fission","avgt",1,15,"116,742444","1,658961","us/op",262144
