"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: chunkSize","Param: fileSize"
"com.ionutbalosin.jvm.performance.benchmarks.api.diskio.FileInputStreamBenchmark.read","avgt",1,25,1.709141,0.011408,"us/op",_1_KB,_64_MB
