"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: chunkSize","Param: fileSize"
"com.ionutbalosin.jvm.performance.benchmarks.macro.diskio.FileOutputStreamBenchmark.write","avgt",1,25,5.491224,0.030713,"us/op",_1_KB,_64_MB
