"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: chunkSize","Param: fileSize"
"com.ionutbalosin.jvm.performance.benchmarks.macro.diskio.FileChannelReadBenchmark.read","avgt",1,25,1.587984,0.013410,"us/op",_1_KB,_64_MB
